region_id,estimation_id,instruction_name,count_per_iteration,count_total,impact
45,0,Sub,0,,
45,0,ABS,0,,
45,0,DIV,0,,
45,0,MIN,0,,
45,0,MAX,0,,
45,0,SQRT,0,,
45,0,SAD,0,,
45,0,SCALE,0,,
45,0,SIGN,0,,
45,0,RECCP,0,,
45,0,Mov,0,,
283,0,Add,285.2142857142857,,
283,0,Send,4362.357142857143,,
283,0,Mul,9.142857142857142,,
283,0,Sub,228.64285714285714,,
283,0,IDIV,56.642857142857146,,
283,0,FMA,0,,
283,0,ABS,0,,
283,0,DIV,0,,
283,0,MIN,0,,
283,0,MAX,0,,
283,0,SQRT,0,,
283,0,SAD,0,,
283,0,SCALE,0,,
283,0,SIGN,0,,
283,0,RECCP,0,,
283,0,Mov,0,,
284,0,Add,174.78571428571428,,
284,0,Send,3369.785714285714,,
284,0,Sub,114.35714285714286,,
284,0,IDIV,56.642857142857146,,
284,0,FMA,0,,
284,0,Mul,0,,
284,0,ABS,0,,
284,0,DIV,0,,
284,0,MIN,0,,
284,0,MAX,0,,
284,0,SQRT,0,,
284,0,SAD,0,,
284,0,SCALE,0,,
284,0,SIGN,0,,
284,0,RECCP,0,,
284,0,Mov,0,,
30,0,Send,2390.214285714286,,
30,0,Add,64.85714285714286,,
30,0,IDIV,56.642857142857146,,
30,0,Sub,0.07142857142857142,,
30,0,FMA,0,,
30,0,Mul,0,,
30,0,ABS,0,,
30,0,DIV,0,,
30,0,MIN,0,,
30,0,MAX,0,,
30,0,SQRT,0,,
30,0,SAD,0,,
30,0,SCALE,0,,
30,0,SIGN,0,,
30,0,RECCP,0,,
30,0,Mov,0,,
290,0,Add,60.07142857142857,,
290,0,Send,2300.714285714286,,
290,0,Sub,0.07142857142857142,,
290,0,IDIV,56.57142857142857,,
290,0,FMA,0,,
290,0,Mul,0,,
290,0,ABS,0,,
290,0,DIV,0,,
290,0,MIN,0,,
290,0,MAX,0,,
290,0,SQRT,0,,
290,0,SAD,0,,
290,0,SCALE,0,,
290,0,SIGN,0,,
290,0,RECCP,0,,
290,0,Mov,0,,
291,0,Add,60.0,,
291,0,IDIV,56.57142857142857,,
291,0,Send,2253.285714285714,,
291,0,FMA,0,,
291,0,Mul,0,,
291,0,Sub,0,,
291,0,ABS,0,,
291,0,DIV,0,,
291,0,MIN,0,,
291,0,MAX,0,,
291,0,SQRT,0,,
291,0,SAD,0,,
291,0,SCALE,0,,
291,0,SIGN,0,,
291,0,RECCP,0,,
291,0,Mov,0,,
292,0,Add,41.57142857142857,,
292,0,IDIV,42.42857142857143,,
292,0,Send,1614.142857142857,,
292,0,FMA,0,,
292,0,Mul,0,,
292,0,Sub,0,,
292,0,ABS,0,,
292,0,DIV,0,,
292,0,MIN,0,,
292,0,MAX,0,,
292,0,SQRT,0,,
292,0,SAD,0,,
292,0,SCALE,0,,
292,0,SIGN,0,,
292,0,RECCP,0,,
292,0,Mov,0,,
293,0,Add,23.142857142857142,,
293,0,IDIV,28.285714285714285,,
293,0,Send,1039.0,,
293,0,FMA,0,,
293,0,Mul,0,,
293,0,Sub,0,,
293,0,ABS,0,,
293,0,DIV,0,,
293,0,MIN,0,,
293,0,MAX,0,,
293,0,SQRT,0,,
293,0,SAD,0,,
293,0,SCALE,0,,
293,0,SIGN,0,,
293,0,RECCP,0,,
293,0,Mov,0,,
31,0,Add,7.0,,
